point_id,timestamp,latitude,longitude,true_speed_ms,true_dir_deg,wind_category,filename
70.0,2023-05-23T01:00,20.5526,70.1316,0.44,261,Low,SAR_p70.0_20230523T0100.tif
202.0,2023-11-17T01:00,23.3158,68.4737,0.28,34,Low,SAR_p202.0_20231117T0100.tif
161.0,2023-05-04T01:00,22.0263,68.2368,0.02,289,Low,SAR_p161.0_20230504T0100.tif
184.0,2023-01-28T01:00,22.5789,70.1316,0.36,29,Low,SAR_p184.0_20230128T0100.tif
14.0,2024-05-05T01:00,20.0,71.0789,0.98,306,Low,SAR_p14.0_20240505T0100.tif
165.0,2024-08-02T01:00,22.2105,68.0,1.82,242,Medium,SAR_p165.0_20240802T0100.tif
197.0,2023-07-29T14:00,23.1316,68.0,1.7,236,Medium,SAR_p197.0_20230729T1400.tif
78.0,2023-07-29T01:00,20.5526,72.0263,1.52,254,Medium,SAR_p78.0_20230729T0100.tif
36.0,2024-06-29T01:00,20.1842,71.5526,2.2,221,Medium,SAR_p36.0_20240629T0100.tif
106.0,2024-08-26T01:00,20.9211,69.6579,2.54,268,Medium,SAR_p106.0_20240826T0100.tif
100.0,2024-08-02T01:00,20.9211,68.2368,2.08,238,Medium,SAR_p100.0_20240802T0100.tif
146.0,2023-08-08T01:00,21.6579,68.2368,2.36,238,Medium,SAR_p146.0_20230808T0100.tif
84.0,2024-08-26T01:00,20.7368,68.7105,2.32,265,Medium,SAR_p84.0_20240826T0100.tif
81.0,2023-07-27T01:00,20.7368,68.0,1.72,256,Medium,SAR_p81.0_20230727T0100.tif
60.0,2023-06-11T01:00,20.3684,72.5,1.82,177,Medium,SAR_p60.0_20230611T0100.tif
78.0,2024-07-23T01:00,20.5526,72.0263,1.72,248,Medium,SAR_p78.0_20240723T0100.tif
36.0,2024-07-28T01:00,20.1842,71.5526,1.66,256,Medium,SAR_p36.0_20240728T0100.tif
149.0,2024-08-26T01:00,21.6579,68.9474,2.26,267,Medium,SAR_p149.0_20240826T0100.tif
124.0,2024-08-28T01:00,21.1053,72.2632,3.0,219,Medium,SAR_p124.0_20240828T0100.tif
97.0,2023-06-11T01:00,20.7368,72.2632,1.76,174,Medium,SAR_p97.0_20230611T0100.tif
200.0,2024-07-02T01:00,23.3158,68.0,1.58,250,Medium,SAR_p200.0_20240702T0100.tif
107.0,2023-07-27T01:00,20.9211,69.8947,1.52,266,Medium,SAR_p107.0_20230727T0100.tif
96.0,2023-07-10T01:00,20.7368,72.0263,1.6,242,Medium,SAR_p96.0_20230710T0100.tif
151.0,2023-08-08T01:00,21.6579,69.4211,1.72,241,Medium,SAR_p151.0_20230808T0100.tif
149.0,2024-08-02T01:00,21.6579,68.9474,1.82,242,Medium,SAR_p149.0_20240802T0100.tif
100.0,2024-08-26T01:00,20.9211,68.2368,2.14,266,Medium,SAR_p100.0_20240826T0100.tif
118.0,2024-08-02T01:00,21.1053,68.9474,1.92,236,Medium,SAR_p118.0_20240802T0100.tif
58.0,2024-08-28T01:00,20.3684,72.0263,2.86,233,Medium,SAR_p58.0_20240828T0100.tif
115.0,2024-07-21T01:00,21.1053,68.2368,1.62,260,Medium,SAR_p115.0_20240721T0100.tif
123.0,2024-08-28T01:00,21.1053,72.0263,2.3,217,Medium,SAR_p123.0_20240828T0100.tif
56.0,2024-07-28T01:00,20.3684,71.5526,1.82,254,Medium,SAR_p56.0_20240728T0100.tif
154.0,2023-08-08T01:00,21.8421,68.2368,2.46,237,Medium,SAR_p154.0_20230808T0100.tif
198.0,2023-08-08T01:00,23.1316,68.2368,1.86,236,Medium,SAR_p198.0_20230808T0100.tif
59.0,2024-08-28T01:00,20.3684,72.2632,2.74,229,Medium,SAR_p59.0_20240828T0100.tif
200.0,2023-07-29T14:00,23.3158,68.0,1.7,239,Medium,SAR_p200.0_20230729T1400.tif
142.0,2024-08-02T01:00,21.4737,69.4211,1.54,241,Medium,SAR_p142.0_20240802T0100.tif
88.0,2023-06-16T01:00,20.7368,69.6579,4.38,227,High,SAR_p88.0_20230616T0100.tif
133.0,2023-08-08T01:00,21.2895,69.6579,2.14,240,Medium,SAR_p133.0_20230808T0100.tif
9.0,2024-07-28T01:00,20.0,69.8947,2.3,258,Medium,SAR_p9.0_20240728T0100.tif
201.0,2024-08-26T01:00,23.3158,68.2368,1.64,272,Medium,SAR_p201.0_20240826T0100.tif
201.0,2024-08-31T01:00,23.3158,68.2368,1.64,174,Medium,SAR_p201.0_20240831T0100.tif
78.0,2023-07-10T01:00,20.5526,72.0263,1.58,243,Medium,SAR_p78.0_20230710T0100.tif
198.0,2024-07-26T01:00,23.1316,68.2368,1.88,244,Medium,SAR_p198.0_20240726T0100.tif
131.0,2024-08-02T01:00,21.2895,69.1842,1.88,239,Medium,SAR_p131.0_20240802T0100.tif
85.0,2023-07-27T01:00,20.7368,68.9474,1.88,260,Medium,SAR_p85.0_20230727T0100.tif
53.0,2023-06-16T01:00,20.3684,70.8421,4.32,227,High,SAR_p53.0_20230616T0100.tif
87.0,2023-08-08T01:00,20.7368,69.4211,2.26,241,Medium,SAR_p87.0_20230808T0100.tif
112.0,2024-08-28T01:00,20.9211,72.2632,3.2,224,High,SAR_p112.0_20240828T0100.tif
73.0,2024-07-04T01:00,20.5526,70.8421,1.8,249,Medium,SAR_p73.0_20240704T0100.tif
89.0,2024-08-26T01:00,20.7368,69.8947,2.62,267,Medium,SAR_p89.0_20240826T0100.tif
36.0,2024-08-28T01:00,20.1842,71.5526,3.78,242,High,SAR_p36.0_20240828T0100.tif
128.0,2024-07-21T01:00,21.2895,68.4737,1.64,258,Medium,SAR_p128.0_20240721T0100.tif
57.0,2023-06-11T01:00,20.3684,71.7895,1.56,155,Medium,SAR_p57.0_20230611T0100.tif
56.0,2024-06-29T01:00,20.3684,71.5526,2.32,221,Medium,SAR_p56.0_20240629T0100.tif
202.0,2024-08-28T14:00,23.3158,68.4737,2.12,298,Medium,SAR_p202.0_20240828T1400.tif
176.0,2023-06-14T01:00,22.5789,68.2368,3.98,174,High,SAR_p176.0_20230614T0100.tif
70.0,2024-07-28T01:00,20.5526,70.1316,1.94,254,Medium,SAR_p70.0_20240728T0100.tif
57.0,2024-07-28T01:00,20.3684,71.7895,1.6,254,Medium,SAR_p57.0_20240728T0100.tif
145.0,2024-07-21T01:00,21.6579,68.0,1.58,261,Medium,SAR_p145.0_20240721T0100.tif
175.0,2024-08-02T01:00,22.5789,68.0,1.76,243,Medium,SAR_p175.0_20240802T0100.tif
102.0,2023-08-08T01:00,20.9211,68.7105,2.46,240,Medium,SAR_p102.0_20230808T0100.tif
203.0,2024-08-28T14:00,23.5,68.0,1.52,302,Medium,SAR_p203.0_20240828T1400.tif
16.0,2024-06-29T01:00,20.0,71.5526,2.04,222,Medium,SAR_p16.0_20240629T0100.tif
29.0,2024-07-04T01:00,20.1842,69.8947,2.12,247,Medium,SAR_p29.0_20240704T0100.tif
74.0,2023-06-16T01:00,20.5526,71.0789,4.06,224,High,SAR_p74.0_20230616T0100.tif
158.0,2024-08-26T01:00,21.8421,69.1842,1.7,263,Medium,SAR_p158.0_20240826T0100.tif
68.0,2024-08-26T01:00,20.5526,69.6579,2.72,264,Medium,SAR_p68.0_20240826T0100.tif
101.0,2024-08-02T01:00,20.9211,68.4737,2.04,238,Medium,SAR_p101.0_20240802T0100.tif
36.0,2024-07-23T01:00,20.1842,71.5526,1.82,248,Medium,SAR_p36.0_20240723T0100.tif
39.0,2024-06-29T01:00,20.1842,72.2632,2.1,219,Medium,SAR_p39.0_20240629T0100.tif
29.0,2023-07-22T01:00,20.1842,69.8947,1.54,273,Medium,SAR_p29.0_20230722T0100.tif
118.0,2023-08-08T01:00,21.1053,68.9474,2.54,240,Medium,SAR_p118.0_20230808T0100.tif
138.0,2023-07-27T01:00,21.4737,68.4737,1.58,258,Medium,SAR_p138.0_20230727T0100.tif
78.0,2024-06-29T01:00,20.5526,72.0263,2.2,219,Medium,SAR_p78.0_20240629T0100.tif
90.0,2024-07-04T01:00,20.7368,70.1316,1.64,250,Medium,SAR_p90.0_20240704T0100.tif
167.0,2023-08-08T01:00,22.2105,68.4737,2.38,239,Medium,SAR_p167.0_20230808T0100.tif
140.0,2023-08-08T01:00,21.4737,68.9474,2.52,240,Medium,SAR_p140.0_20230808T0100.tif
198.0,2023-06-14T01:00,23.1316,68.2368,2.18,157,Medium,SAR_p198.0_20230614T0100.tif
72.0,2024-07-28T01:00,20.5526,70.6053,1.76,255,Medium,SAR_p72.0_20240728T0100.tif
32.0,2024-07-04T01:00,20.1842,70.6053,2.26,249,Medium,SAR_p32.0_20240704T0100.tif
36.0,2023-06-11T01:00,20.1842,71.5526,1.56,150,Medium,SAR_p36.0_20230611T0100.tif
98.0,2023-06-11T01:00,20.7368,72.5,1.88,184,Medium,SAR_p98.0_20230611T0100.tif
36.0,2024-07-04T01:00,20.1842,71.5526,1.96,245,Medium,SAR_p36.0_20240704T0100.tif
60.0,2024-08-28T01:00,20.3684,72.5,2.72,227,Medium,SAR_p60.0_20240828T0100.tif
197.0,2024-08-26T01:00,23.1316,68.0,1.52,270,Medium,SAR_p197.0_20240826T0100.tif
82.0,2023-07-27T01:00,20.7368,68.2368,1.76,257,Medium,SAR_p82.0_20230727T0100.tif
30.0,2023-06-16T01:00,20.1842,70.1316,3.92,224,High,SAR_p30.0_20230616T0100.tif
139.0,2023-08-08T01:00,21.4737,68.7105,2.48,240,Medium,SAR_p139.0_20230808T0100.tif
89.0,2023-08-08T01:00,20.7368,69.8947,2.14,241,Medium,SAR_p89.0_20230808T0100.tif
91.0,2024-07-28T01:00,20.7368,70.3684,1.66,254,Medium,SAR_p91.0_20240728T0100.tif
137.0,2023-08-08T01:00,21.4737,68.2368,2.4,238,Medium,SAR_p137.0_20230808T0100.tif
204.0,2024-07-26T01:00,23.5,68.2368,1.78,246,Medium,SAR_p204.0_20240726T0100.tif
142.0,2024-08-26T01:00,21.4737,69.4211,2.32,266,Medium,SAR_p142.0_20240826T0100.tif
125.0,2024-08-28T01:00,21.1053,72.5,2.7,220,Medium,SAR_p125.0_20240828T0100.tif
200.0,2023-08-13T01:00,23.3158,68.0,1.98,253,Medium,SAR_p200.0_20230813T0100.tif
37.0,2024-07-04T01:00,20.1842,71.7895,1.98,242,Medium,SAR_p37.0_20240704T0100.tif
120.0,2023-08-08T01:00,21.1053,69.4211,2.24,242,Medium,SAR_p120.0_20230808T0100.tif
148.0,2024-08-02T01:00,21.6579,68.7105,1.92,241,Medium,SAR_p148.0_20240802T0100.tif
193.0,2024-07-23T14:00,22.9474,68.0,1.92,248,Medium,SAR_p193.0_20240723T1400.tif
104.0,2023-08-08T01:00,20.9211,69.1842,2.42,242,Medium,SAR_p104.0_20230808T0100.tif
71.0,2024-07-28T01:00,20.5526,70.3684,1.88,255,Medium,SAR_p71.0_20240728T0100.tif
12.0,2024-07-28T01:00,20.0,70.6053,2.2,259,Medium,SAR_p12.0_20240728T0100.tif
19.0,2024-08-28T01:00,20.0,72.2632,3.22,231,High,SAR_p19.0_20240828T0100.tif
143.0,2023-08-08T01:00,21.4737,69.6579,1.96,240,Medium,SAR_p143.0_20230808T0100.tif
132.0,2024-08-26T01:00,21.2895,69.4211,2.48,267,Medium,SAR_p132.0_20240826T0100.tif
38.0,2023-06-11T01:00,20.1842,72.0263,1.64,160,Medium,SAR_p38.0_20230611T0100.tif
102.0,2023-07-27T01:00,20.9211,68.7105,1.72,259,Medium,SAR_p102.0_20230727T0100.tif
116.0,2024-07-21T01:00,21.1053,68.4737,1.6,259,Medium,SAR_p116.0_20240721T0100.tif
55.0,2024-07-28T01:00,20.3684,71.3158,1.84,257,Medium,SAR_p55.0_20240728T0100.tif
66.0,2023-07-27T01:00,20.5526,69.1842,1.82,261,Medium,SAR_p66.0_20230727T0100.tif
115.0,2023-08-08T01:00,21.1053,68.2368,2.5,238,Medium,SAR_p115.0_20230808T0100.tif
37.0,2024-07-28T01:00,20.1842,71.7895,1.62,255,Medium,SAR_p37.0_20240728T0100.tif
126.0,2023-07-27T01:00,21.2895,68.0,1.66,254,Medium,SAR_p126.0_20230727T0100.tif
33.0,2024-07-28T01:00,20.1842,70.8421,2.08,258,Medium,SAR_p33.0_20240728T0100.tif
200.0,2024-08-26T01:00,23.3158,68.0,1.52,271,Medium,SAR_p200.0_20240826T0100.tif
203.0,2024-07-02T01:00,23.5,68.0,1.7,251,Medium,SAR_p203.0_20240702T0100.tif
57.0,2023-06-16T01:00,20.3684,71.7895,3.6,215,High,SAR_p57.0_20230616T0100.tif
115.0,2024-08-26T01:00,21.1053,68.2368,2.22,264,Medium,SAR_p115.0_20240826T0100.tif
15.0,2024-07-28T01:00,20.0,71.3158,1.76,256,Medium,SAR_p15.0_20240728T0100.tif
65.0,2024-08-02T01:00,20.5526,68.9474,2.2,241,Medium,SAR_p65.0_20240802T0100.tif
65.0,2023-12-18T01:00,20.5526,68.9474,1.52,40,Medium,SAR_p65.0_20231218T0100.tif
150.0,2024-08-02T01:00,21.6579,69.1842,1.62,241,Medium,SAR_p150.0_20240802T0100.tif
186.0,2024-08-26T01:00,22.7632,68.2368,1.82,268,Medium,SAR_p186.0_20240826T0100.tif
144.0,2023-06-11T01:00,21.4737,72.5,1.66,188,Medium,SAR_p144.0_20230611T0100.tif
195.0,2023-07-29T14:00,22.9474,68.4737,1.74,241,Medium,SAR_p195.0_20230729T1400.tif
17.0,2023-06-16T01:00,20.0,71.7895,3.22,213,High,SAR_p17.0_20230616T0100.tif
8.0,2024-07-04T01:00,20.0,69.6579,1.88,247,Medium,SAR_p8.0_20240704T0100.tif
160.0,2023-08-08T01:00,22.0263,68.0,2.28,239,Medium,SAR_p160.0_20230808T0100.tif
66.0,2024-08-02T01:00,20.5526,69.1842,2.3,242,Medium,SAR_p66.0_20240802T0100.tif
31.0,2023-06-16T01:00,20.1842,70.3684,4.14,225,High,SAR_p31.0_20230616T0100.tif
160.0,2024-08-26T01:00,22.0263,68.0,1.94,264,Medium,SAR_p160.0_20240826T0100.tif
14.0,2023-06-16T01:00,20.0,71.0789,3.82,223,High,SAR_p14.0_20230616T0100.tif
28.0,2024-07-04T01:00,20.1842,69.6579,1.92,247,Medium,SAR_p28.0_20240704T0100.tif
145.0,2023-08-08T01:00,21.6579,68.0,2.44,237,Medium,SAR_p145.0_20230808T0100.tif
118.0,2024-08-26T01:00,21.1053,68.9474,2.32,269,Medium,SAR_p118.0_20240826T0100.tif
88.0,2024-08-26T01:00,20.7368,69.6579,2.62,268,Medium,SAR_p88.0_20240826T0100.tif
28.0,2024-07-28T01:00,20.1842,69.6579,2.28,255,Medium,SAR_p28.0_20240728T0100.tif
57.0,2023-07-29T01:00,20.3684,71.7895,1.58,254,Medium,SAR_p57.0_20230729T0100.tif
77.0,2023-07-29T01:00,20.5526,71.7895,1.6,254,Medium,SAR_p77.0_20230729T0100.tif
39.0,2024-08-28T01:00,20.1842,72.2632,2.96,230,Medium,SAR_p39.0_20240828T0100.tif
204.0,2023-06-14T01:00,23.5,68.2368,2.72,162,Medium,SAR_p204.0_20230614T0100.tif
83.0,2023-12-18T01:00,20.7368,68.4737,1.52,45,Medium,SAR_p83.0_20231218T0100.tif
147.0,2024-08-26T01:00,21.6579,68.4737,2.12,267,Medium,SAR_p147.0_20240826T0100.tif
178.0,2023-08-08T01:00,22.5789,68.7105,1.72,240,Medium,SAR_p178.0_20230808T0100.tif
48.0,2023-07-22T01:00,20.3684,69.6579,1.52,271,Medium,SAR_p48.0_20230722T0100.tif
88.0,2024-07-04T01:00,20.7368,69.6579,2.0,249,Medium,SAR_p88.0_20240704T0100.tif
81.0,2024-08-26T01:00,20.7368,68.0,2.22,263,Medium,SAR_p81.0_20240826T0100.tif
166.0,2024-08-02T01:00,22.2105,68.2368,1.86,242,Medium,SAR_p166.0_20240802T0100.tif
87.0,2023-07-27T01:00,20.7368,69.4211,1.74,264,Medium,SAR_p87.0_20230727T0100.tif
56.0,2023-07-29T01:00,20.3684,71.5526,1.66,254,Medium,SAR_p56.0_20230729T0100.tif
37.0,2024-06-29T01:00,20.1842,71.7895,2.26,221,Medium,SAR_p37.0_20240629T0100.tif
173.0,2023-08-08T01:00,22.3947,68.7105,2.1,239,Medium,SAR_p173.0_20230808T0100.tif
110.0,2024-08-28T01:00,20.9211,71.7895,2.44,227,Medium,SAR_p110.0_20240828T0100.tif
119.0,2024-07-21T01:00,21.1053,69.1842,1.56,255,Medium,SAR_p119.0_20240721T0100.tif
128.0,2023-07-27T01:00,21.2895,68.4737,1.72,256,Medium,SAR_p128.0_20230727T0100.tif
80.0,2024-06-29T01:00,20.5526,72.5,2.08,219,Medium,SAR_p80.0_20240629T0100.tif
203.0,2024-07-26T01:00,23.5,68.0,1.68,248,Medium,SAR_p203.0_20240726T0100.tif
186.0,2023-08-08T01:00,22.7632,68.2368,2.04,238,Medium,SAR_p186.0_20230808T0100.tif
96.0,2023-06-16T01:00,20.7368,72.0263,3.58,215,High,SAR_p96.0_20230616T0100.tif
34.0,2024-07-28T01:00,20.1842,71.0789,1.94,259,Medium,SAR_p34.0_20240728T0100.tif
200.0,2023-08-08T01:00,23.3158,68.0,1.74,241,Medium,SAR_p200.0_20230808T0100.tif
155.0,2024-08-02T01:00,21.8421,68.4737,1.82,240,Medium,SAR_p155.0_20240802T0100.tif
49.0,2023-06-16T01:00,20.3684,69.8947,4.24,228,High,SAR_p49.0_20230616T0100.tif
38.0,2024-06-29T01:00,20.1842,72.0263,2.26,221,Medium,SAR_p38.0_20240629T0100.tif
67.0,2023-07-27T01:00,20.5526,69.4211,1.84,262,Medium,SAR_p67.0_20230727T0100.tif
50.0,2024-07-04T01:00,20.3684,70.1316,2.06,249,Medium,SAR_p50.0_20240704T0100.tif
111.0,2023-06-16T01:00,20.9211,72.0263,3.46,212,High,SAR_p111.0_20230616T0100.tif
185.0,2023-07-29T14:00,22.7632,68.0,1.88,240,Medium,SAR_p185.0_20230729T1400.tif
17.0,2024-07-04T01:00,20.0,71.7895,1.92,241,Medium,SAR_p17.0_20240704T0100.tif
100.0,2024-07-21T01:00,20.9211,68.2368,1.58,260,Medium,SAR_p100.0_20240721T0100.tif
112.0,2023-06-11T01:00,20.9211,72.2632,1.66,176,Medium,SAR_p112.0_20230611T0100.tif
121.0,2023-07-27T01:00,21.1053,69.6579,1.62,264,Medium,SAR_p121.0_20230727T0100.tif
56.0,2024-07-04T01:00,20.3684,71.5526,2.02,246,Medium,SAR_p56.0_20240704T0100.tif
68.0,2023-07-27T01:00,20.5526,69.6579,1.92,262,Medium,SAR_p68.0_20230727T0100.tif
114.0,2024-08-02T01:00,21.1053,68.0,1.94,235,Medium,SAR_p114.0_20240802T0100.tif
194.0,2023-06-14T01:00,22.9474,68.2368,3.04,169,High,SAR_p194.0_20230614T0100.tif
103.0,2024-08-02T01:00,20.9211,68.9474,2.1,239,Medium,SAR_p103.0_20240802T0100.tif
202.0,2024-07-26T01:00,23.3158,68.4737,2.0,244,Medium,SAR_p202.0_20240726T0100.tif
136.0,2023-07-27T01:00,21.4737,68.0,1.56,256,Medium,SAR_p136.0_20230727T0100.tif
147.0,2023-08-08T01:00,21.6579,68.4737,2.32,239,Medium,SAR_p147.0_20230808T0100.tif
136.0,2023-08-08T01:00,21.4737,68.0,2.5,237,Medium,SAR_p136.0_20230808T0100.tif
76.0,2024-07-04T01:00,20.5526,71.5526,2.0,245,Medium,SAR_p76.0_20240704T0100.tif
81.0,2023-12-18T01:00,20.7368,68.0,1.52,49,Medium,SAR_p81.0_20231218T0100.tif
177.0,2023-08-08T01:00,22.5789,68.4737,2.32,240,Medium,SAR_p177.0_20230808T0100.tif
163.0,2024-08-02T01:00,22.0263,68.7105,1.54,242,Medium,SAR_p163.0_20240802T0100.tif
92.0,2023-06-16T01:00,20.7368,70.6053,3.08,221,High,SAR_p92.0_20230616T0100.tif
96.0,2024-06-29T01:00,20.7368,72.0263,2.12,219,Medium,SAR_p96.0_20240629T0100.tif
88.0,2023-08-08T01:00,20.7368,69.6579,2.18,241,Medium,SAR_p88.0_20230808T0100.tif
114.0,2024-08-26T01:00,21.1053,68.0,2.1,265,Medium,SAR_p114.0_20240826T0100.tif
135.0,2024-08-28T01:00,21.2895,72.5,2.5,215,Medium,SAR_p135.0_20240828T0100.tif
168.0,2023-08-08T01:00,22.2105,68.7105,2.42,238,Medium,SAR_p168.0_20230808T0100.tif
148.0,2023-07-27T01:00,21.6579,68.7105,1.52,260,Medium,SAR_p148.0_20230727T0100.tif
137.0,2023-07-27T01:00,21.4737,68.2368,1.6,256,Medium,SAR_p137.0_20230727T0100.tif
197.0,2024-07-26T01:00,23.1316,68.0,1.76,241,Medium,SAR_p197.0_20240726T0100.tif
130.0,2023-08-08T01:00,21.2895,68.9474,2.54,240,Medium,SAR_p130.0_20230808T0100.tif
160.0,2023-06-14T01:00,22.0263,68.0,5.3,182,High,SAR_p160.0_20230614T0100.tif
112.0,2024-06-29T01:00,20.9211,72.2632,1.88,221,Medium,SAR_p112.0_20240629T0100.tif
130.0,2024-08-26T01:00,21.2895,68.9474,2.3,268,Medium,SAR_p130.0_20240826T0100.tif
56.0,2024-07-23T01:00,20.3684,71.5526,1.88,247,Medium,SAR_p56.0_20240723T0100.tif
142.0,2023-08-08T01:00,21.4737,69.4211,2.0,240,Medium,SAR_p142.0_20230808T0100.tif
171.0,2024-08-26T01:00,22.3947,68.2368,1.98,267,Medium,SAR_p171.0_20240826T0100.tif
67.0,2023-08-08T01:00,20.5526,69.4211,2.2,241,Medium,SAR_p67.0_20230808T0100.tif
97.0,2024-08-28T01:00,20.7368,72.2632,3.04,228,High,SAR_p97.0_20240828T0100.tif
54.0,2023-06-16T01:00,20.3684,71.0789,4.32,228,High,SAR_p54.0_20230616T0100.tif
153.0,2023-08-08T01:00,21.8421,68.0,2.28,239,Medium,SAR_p153.0_20230808T0100.tif
96.0,2024-08-28T01:00,20.7368,72.0263,2.84,229,Medium,SAR_p96.0_20240828T0100.tif
106.0,2024-08-02T01:00,20.9211,69.6579,2.1,242,Medium,SAR_p106.0_20240802T0100.tif
204.0,2023-08-13T01:00,23.5,68.2368,2.24,252,Medium,SAR_p204.0_20230813T0100.tif
201.0,2024-07-02T01:00,23.3158,68.2368,1.66,247,Medium,SAR_p201.0_20240702T0100.tif
184.0,2023-06-16T01:00,22.5789,70.1316,1.82,215,Medium,SAR_p184.0_20230616T0100.tif
186.0,2023-07-29T14:00,22.7632,68.2368,1.92,241,Medium,SAR_p186.0_20230729T1400.tif
136.0,2024-08-26T01:00,21.4737,68.0,2.06,266,Medium,SAR_p136.0_20240826T0100.tif
168.0,2024-08-26T01:00,22.2105,68.7105,2.08,267,Medium,SAR_p168.0_20240826T0100.tif
69.0,2024-08-26T01:00,20.5526,69.8947,2.74,265,Medium,SAR_p69.0_20240826T0100.tif
78.0,2023-06-16T01:00,20.5526,72.0263,3.46,213,High,SAR_p78.0_20230616T0100.tif
171.0,2023-06-14T01:00,22.3947,68.2368,3.84,173,High,SAR_p171.0_20230614T0100.tif
97.0,2024-06-29T01:00,20.7368,72.2632,2.14,220,Medium,SAR_p97.0_20240629T0100.tif
204.0,2023-08-08T01:00,23.5,68.2368,1.96,240,Medium,SAR_p204.0_20230808T0100.tif
50.0,2023-06-16T01:00,20.3684,70.1316,4.04,225,High,SAR_p50.0_20230616T0100.tif
32.0,2023-06-16T01:00,20.1842,70.6053,4.16,226,High,SAR_p32.0_20230616T0100.tif
200.0,2024-08-31T01:00,23.3158,68.0,1.6,165,Medium,SAR_p200.0_20240831T0100.tif
127.0,2024-08-26T01:00,21.2895,68.2368,2.16,268,Medium,SAR_p127.0_20240826T0100.tif
116.0,2024-08-26T01:00,21.1053,68.4737,2.26,264,Medium,SAR_p116.0_20240826T0100.tif
162.0,2023-08-08T01:00,22.0263,68.4737,2.52,239,Medium,SAR_p162.0_20230808T0100.tif
31.0,2024-07-04T01:00,20.1842,70.3684,2.1,250,Medium,SAR_p31.0_20240704T0100.tif
29.0,2024-07-28T01:00,20.1842,69.8947,2.12,255,Medium,SAR_p29.0_20240728T0100.tif
197.0,2023-08-08T01:00,23.1316,68.0,1.72,236,Medium,SAR_p197.0_20230808T0100.tif
123.0,2023-06-16T01:00,21.1053,72.0263,2.68,204,Medium,SAR_p123.0_20230616T0100.tif
131.0,2023-08-08T01:00,21.2895,69.1842,2.32,241,Medium,SAR_p131.0_20230808T0100.tif
108.0,2023-06-16T01:00,20.9211,70.1316,3.6,223,High,SAR_p108.0_20230616T0100.tif
33.0,2024-07-04T01:00,20.1842,70.8421,2.14,249,Medium,SAR_p33.0_20240704T0100.tif
153.0,2024-08-02T01:00,21.8421,68.0,1.94,241,Medium,SAR_p153.0_20240802T0100.tif
36.0,2023-07-29T01:00,20.1842,71.5526,1.66,254,Medium,SAR_p36.0_20230729T0100.tif
138.0,2024-07-21T01:00,21.4737,68.4737,1.68,258,Medium,SAR_p138.0_20240721T0100.tif
137.0,2024-08-26T01:00,21.4737,68.2368,2.1,268,Medium,SAR_p137.0_20240826T0100.tif
68.0,2024-08-02T01:00,20.5526,69.6579,2.32,241,Medium,SAR_p68.0_20240802T0100.tif
16.0,2023-06-16T01:00,20.0,71.5526,3.14,216,High,SAR_p16.0_20230616T0100.tif
37.0,2023-06-11T01:00,20.1842,71.7895,1.62,154,Medium,SAR_p37.0_20230611T0100.tif
147.0,2024-08-02T01:00,21.6579,68.4737,1.88,240,Medium,SAR_p147.0_20240802T0100.tif
77.0,2023-06-16T01:00,20.5526,71.7895,3.54,214,High,SAR_p77.0_20230616T0100.tif
102.0,2024-08-26T01:00,20.9211,68.7105,2.26,266,Medium,SAR_p102.0_20240826T0100.tif
197.0,2023-08-13T01:00,23.1316,68.0,2.0,247,Medium,SAR_p197.0_20230813T0100.tif
76.0,2024-07-28T01:00,20.5526,71.5526,1.54,253,Medium,SAR_p76.0_20240728T0100.tif
98.0,2024-08-28T01:00,20.7368,72.5,2.92,227,Medium,SAR_p98.0_20240828T0100.tif
94.0,2024-07-04T01:00,20.7368,71.5526,1.66,239,Medium,SAR_p94.0_20240704T0100.tif
39.0,2023-06-11T01:00,20.1842,72.2632,1.68,166,Medium,SAR_p39.0_20230611T0100.tif
114.0,2023-06-14T01:00,21.1053,68.0,7.14,209,High,SAR_p114.0_20230614T0100.tif
49.0,2024-07-28T01:00,20.3684,69.8947,2.14,254,Medium,SAR_p49.0_20240728T0100.tif
18.0,2024-08-28T01:00,20.0,72.0263,3.28,231,High,SAR_p18.0_20240828T0100.tif
102.0,2024-08-02T01:00,20.9211,68.7105,2.1,239,Medium,SAR_p102.0_20240802T0100.tif
173.0,2024-08-26T01:00,22.3947,68.7105,1.86,267,Medium,SAR_p173.0_20240826T0100.tif
59.0,2023-06-11T01:00,20.3684,72.2632,1.68,167,Medium,SAR_p59.0_20230611T0100.tif
14.0,2024-07-04T01:00,20.0,71.0789,2.1,248,Medium,SAR_p14.0_20240704T0100.tif
167.0,2024-08-02T01:00,22.2105,68.4737,1.72,243,Medium,SAR_p167.0_20240802T0100.tif
59.0,2024-06-29T01:00,20.3684,72.2632,2.14,219,Medium,SAR_p59.0_20240629T0100.tif
163.0,2023-08-08T01:00,22.0263,68.7105,2.52,240,Medium,SAR_p163.0_20230808T0100.tif
166.0,2023-06-14T01:00,22.2105,68.2368,4.36,175,High,SAR_p166.0_20230614T0100.tif
115.0,2023-07-27T01:00,21.1053,68.2368,1.76,253,Medium,SAR_p115.0_20230727T0100.tif
204.0,2024-08-26T01:00,23.5,68.2368,1.58,270,Medium,SAR_p204.0_20240826T0100.tif
156.0,2024-08-26T01:00,21.8421,68.7105,2.18,267,Medium,SAR_p156.0_20240826T0100.tif
